SerialN,Name,Ratings,Price,Condition,Date
SerialN,Name,Ratings,Price,Condition,Date
34_tablet,Not Available,4.5 out of 5 stars,"Rs. 31,462.00",New,2016-04-15
34_tablet,Not Available,5 out of 5 stars,"Rs. 31,900.00",New,2016-04-15
34_tablet,Gadgets Online,3.5 out of 5 stars,"Rs. 31,900.00",New,2016-04-15
34_tablet,APPLE TERMINAL,5 out of 5 stars,"Rs. 33,700.00",New,2016-04-15
34_tablet,CaymanSquare,4.5 out of 5 stars,"Rs. 34,545.00",New,2016-04-15
34_tablet,Not Available,4 out of 5 stars,"Rs. 35,149.00",New,2016-04-15
34_tablet,ekta mobiles,3.5 out of 5 stars,"Rs. 35,900.00",New,2016-04-15
35_tablet,Big Lion Deals,4 out of 5 stars,"Rs. 47,500.00",New,2016-04-15
35_tablet,Not Available,4.5 out of 5 stars,"Rs. 47,990.00",New,2016-04-15
35_tablet,APPLE TERMINAL,5 out of 5 stars,"Rs. 49,000.00",New,2016-04-15
35_tablet,Gadgets Online,3.5 out of 5 stars,"Rs. 49,000.00",New,2016-04-15
35_tablet,Notronics,Not Available,"Rs. 52,499.00",New,2016-04-15
36_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,099.00",New,2016-04-15
36_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,250.00",New,2016-04-15
36_tablet,Sabrimala Leasing and Holdings Limited_SLP,4 out of 5 stars,"Rs. 7,349.00",New,2016-04-15
36_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,449.00",New,2016-04-15
36_tablet,N F B C_Retail,3 out of 5 stars,"Rs. 7,369.00",New,2016-04-15
36_tablet,BIG RETAIL,4 out of 5 stars,"Rs. 8,382.00",New,2016-04-15
36_tablet,INFINITE DEALS,Not Available,"Rs. 8,999.00",New,2016-04-15
36_tablet,intouch2016,2 out of 5 stars,"Rs. 9,035.00",New,2016-04-15
36_tablet,Sunshine computers,1 out of 5 stars,"Rs. 9,300.00",New,2016-04-15
36_tablet,Not Available,4.5 out of 5 stars,"Rs. 9,699.00",New,2016-04-15
38_tablet,Techstoreindia,4.5 out of 5 stars,"Rs. 9,900.00",New,2016-04-15
38_tablet,Not Available,4.5 out of 5 stars,"Rs. 9,900.00",New,2016-04-15
38_tablet,Not Available,4.5 out of 5 stars,"Rs. 9,900.00",New,2016-04-15
38_tablet,MAX PENTA,Not Available,"Rs. 10,800.00",New,2016-04-15
38_tablet,Not Available,4.5 out of 5 stars,"Rs. 11,999.00",New,2016-04-15
38_tablet,Not Available,4.5 out of 5 stars,"Rs. 12,501.00",New,2016-04-15
39_tablet,Patel Infotech,4.5 out of 5 stars,"Rs. 72,600.00",New,2016-04-15
39_tablet,Big Deals India,4 out of 5 stars,"Rs. 72,900.00",New,2016-04-15
39_tablet,cellphonebadloo,4 out of 5 stars,"Rs. 74,500.00",New,2016-04-15
39_tablet,Not Available,4.5 out of 5 stars,"Rs. 87,999.00",New,2016-04-15
